city,order_p,order_d,order_q,aic,r2,rmse,mae,n,variance,r2_undefined
Puri,0,1,0,130.71658718453395,0.5227004219409283,1.1513578939669455,0.9437500000000001,16,2.77734375,False
Puri District,1,1,0,135.3359678406755,0.6165888003821873,1.0817272457175695,0.8571064230040822,17,3.0519031141868513,False
Purnia,0,1,0,158.77914693564134,0.2067840834964113,0.8717797887081351,0.6125000000000005,16,0.9581249999999997,False
Puruliya,0,1,0,146.5540975347332,-0.05397987191216913,1.3910427743243559,1.1375000000000002,16,1.8358984374999996,False
Rae Bareli,0,1,0,146.5762146920039,0.21000026096714453,1.0874281585465773,0.825,16,1.4968359375000007,False
Raichur,0,1,1,170.0088681023253,0.3385955615210513,1.464411331328899,0.9086651792734803,16,3.242343749999999,False
Raigarh,0,1,0,142.23541249997197,0.6748953898441354,0.8336666000266533,0.6499999999999999,16,2.1377734375,False
Raipur,0,1,1,116.8829979230147,0.7654096900063682,0.8731185683075617,0.6641157896436467,16,3.2496484375000003,False
Raisen,1,1,1,147.10102128923083,0.4661390418476159,1.2321392371586264,0.9948010388139146,16,2.843749999999999,False
Rajgarh,1,1,1,152.88999361892795,0.0345922670620179,1.4106012351334962,0.8342956723070498,16,2.0610937500000013,False
Rajkot,2,0,1,139.6660240995509,-0.31498212277913473,0.9026774715924418,0.7772515560423405,16,0.6196484374999996,False
Rajsamand,2,1,0,133.70235629596212,0.10581102342859472,0.7428642740910126,0.5765889401401236,16,0.6171484375000003,False
Ramanathapuram,1,1,2,116.38090148614117,-1.3147728463408668,0.4716303671341227,0.3712519003712096,16,0.09609374999999987,False
Ramban,0,1,1,140.6131699139178,-0.11086169964287373,1.2016433070571175,0.8770331029186137,16,1.2998437499999995,False
Ramgarh,0,1,0,132.74191153594026,-0.19522245219603884,1.568040178056672,1.2374999999999996,16,2.0571484374999995,False
Rampur,1,1,1,170.2120732315503,0.10690954113334605,0.9860792245509841,0.6293777238404044,16,1.0887500000000006,False
Ranchi,0,1,0,131.34694636795194,-0.20503101959231396,1.579952530932496,1.25,16,2.0715234375,False
Ranipet,0,1,2,178.70032006271296,0.2175093092274274,0.41604747240047457,0.3137181667777842,16,0.22121093750000032,False
Ratlam,0,1,0,125.04293886880036,0.5030256212179736,0.776611228350453,0.6312499999999996,16,1.2135937499999994,False
Ratnagiri,2,1,0,81.16239311614687,0.5137149247080972,0.6990282674007882,0.5537776166119681,16,1.0048437499999996,False
Rayagada,0,1,0,187.7316880383626,0.23614818673090687,1.3539294664051005,0.98125,16,2.3998437499999996,False
Rewa,0,1,0,141.277811866399,0.6850513766872866,0.8426149773176357,0.5874999999999999,16,2.2543359374999987,False
Rewari,2,0,2,174.23164989114,-0.9281680565965698,2.1667980752132716,1.5312992323154693,16,2.4349609375000005,False
Rohtak,2,1,2,180.9771372771069,-0.6639851415658458,2.0668869957721303,1.378181981755919,16,2.5673437500000014,False
Rudraprayag,2,1,2,160.3849097868123,0.4415209301974842,0.5762800588555183,0.47303183854899067,16,0.5946484375000002,False
Rupnagar,1,1,1,182.8338506494265,0.19410096930064935,1.3132014331293826,1.023617833359723,16,2.139843750000001,False
Sagar,0,1,0,134.63405871120548,0.5710639153998014,1.1543396380615194,0.7750000000000001,16,3.1065234375,False
Saharanpur,0,1,0,163.41097425862478,-0.2482506029836531,1.2796483892069732,0.7625,16,1.3118359375000002,False
Saharsa,1,1,1,169.11255346668307,0.22160266920477523,0.818776343788331,0.6949153304888243,16,0.8612499999999998,False
Sahibganj,0,1,0,166.89946833789304,-0.08148927609792334,1.1683321445547923,0.8000000000000007,16,1.2621484375,False
Saiha,1,1,0,156.9054224228729,0.3129025740290705,0.679581828241921,0.579276987877671,16,0.6721484374999995,False
Saitual,2,1,2,163.4441151195491,-0.2763585564583637,1.3463945017949448,1.0503537467429156,16,1.4202734375,False
Salem,2,1,1,145.17604656884646,-1.8741230699620344,0.8745205461552694,0.7045104008020429,16,0.26609375000000024,False
Samastipur,0,1,0,167.75386579522535,0.14679715302491148,0.7741931283601011,0.6312500000000003,16,0.7025000000000003,False
Samba,0,1,2,156.505594504015,0.04760393098046778,1.240689383589954,0.8306514639685614,16,1.6162500000000009,False
Sambalpur,0,1,0,133.1582039686892,0.7396216956211559,0.7262919523166975,0.6375000000000002,16,2.0258984375000004,False
Sambhal,2,1,2,168.2283677272737,-0.2602483056439284,1.2607490533382941,0.8040757579775184,16,1.2612500000000002,False
Sangli,0,1,1,138.93058225051863,0.2737126317500044,1.6457042925642587,1.2860905811786507,16,3.7290234374999995,False
Sangrur,0,1,0,191.24533239855543,-0.2524096247624723,1.461805390604372,1.0187500000000003,16,1.7062109374999999,False
Sant,0,1,0,144.64186016906396,0.6430992354378502,0.42056509603151787,0.35624999999999973,16,0.4955859375000003,False
Saraikela,0,1,0,139.78160834716806,0.12134198604138668,1.0588909292273685,0.8500000000000003,16,1.2760937500000007,False
Saran,2,1,2,133.90396007153686,0.04350306073924215,1.005266847272904,0.8267222496403817,16,1.0565234374999994,False
Satara,2,1,0,144.69988025059274,0.3801580309387673,1.2187174019378173,0.9706217538468838,16,2.396210937500001,False
Satna,0,1,0,138.33219120526536,0.4088618743051843,1.264663986994174,0.7437500000000001,16,2.7055859374999995,False
Sawai Madhopur,2,0,2,155.81720383288172,-0.6177344763099788,1.8507565973337652,1.3724249069278023,16,2.11734375,False
